"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
9,17,29,59,68,-0.552631578947368,0.340909090909091,0.45045045045045,2.03448275862069,0.439393939393939,0.484461935133668,"2019-04-12",1
24,34,48,76,108,-0.381818181818182,0.225806451612903,0.378378378378378,1.58333333333333,0.546875,0.321342463111197,"2019-04-12",4
16,23,29,61,61,-0.452380952380952,0.355555555555556,0.689655172413793,2.10344827586207,0.194610778443114,0.505330207457867,"2019-04-12",6
6,11,11,61,45,-0.694444444444444,0.694444444444444,1.50602409638554,5.54545454545455,-0.223577235772358,0.985806594134865,"2019-04-12",7
21,30,41,75,96,-0.428571428571429,0.293103448275862,0.516717325227964,1.82926829268293,0.439914163090129,0.417013089634796,"2019-04-12",9
5,11,12,59,48,-0.685714285714286,0.661971830985915,1.24338624338624,4.91666666666667,-0.0806451612903226,0.939631517052136,"2019-04-12",10
21,30,45,69,99,-0.393939393939394,0.210526315789474,0.328767123287671,1.53333333333333,0.576923076923077,0.299507113643514,"2019-04-12",14
9,16,28,59,69,-0.573333333333333,0.35632183908046,0.482866043613707,2.10714285714286,0.439393939393939,0.506336642723155,"2019-04-12",15
9,16,28,59,65,-0.573333333333333,0.35632183908046,0.482866043613707,2.10714285714286,0.388198757763975,0.506336642723155,"2019-04-12",23
14,22,25,84,77,-0.584905660377358,0.541284403669725,1.13461538461538,3.36,0.05,0.769930913477355,"2019-04-12",25
12,19,23,64,66,-0.542168674698795,0.471264367816092,0.907079646017699,2.78260869565217,0.196969696969697,0.669671043601592,"2019-04-12",26
9,15,20,54,67,-0.565217391304348,0.459459459459459,0.790697674418605,2.7,0.4,0.652335142688236,"2019-04-12",27
16,23,31,46,35,-0.333333333333333,0.194805194805195,0.331858407079646,1.48387096774194,0.078125,0.276644108074598,"2019-04-12",28
17,27,35,75,81,-0.470588235294118,0.363636363636364,0.630914826498423,2.14285714285714,0.288461538461538,0.517260115188177,"2019-04-12",30
18,25,36,57,90,-0.390243902439024,0.225806451612903,0.377697841726619,1.58333333333333,0.634328358208955,0.320974440210643,"2019-04-12",33
17,25,32,68,88,-0.462365591397849,0.36,0.674157303370786,2.125,0.426829268292683,0.511889114589557,"2019-04-12",34
8,16,12,97,67,-0.716814159292035,0.779816513761468,1.93181818181818,8.08333333333333,-0.353260869565217,1.10922250246738,"2019-04-12",38
