"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
3,9,4,144,57,-0.882352941176471,0.945945945945946,2.38907849829352,36,-1.03365384615385,1.34691567628749,"2020-02-21",1
3,11,4,152,56,-0.865030674846626,0.948717948717949,2.39482200647249,38,-1.1046511627907,1.35106246963459,"2020-02-21",4
3,7,7,32,12,-0.641025641025641,0.641025641025641,1.19047619047619,4.57142857142857,-0.740740740740741,0.905447905042102,"2020-02-21",6
3,11,5,148,58,-0.861635220125786,0.934640522875817,2.28434504792332,29.6,-1.02803738317757,1.33094350444508,"2020-02-21",7
5,15,10,69,53,-0.642857142857143,0.746835443037975,1.59459459459459,6.9,-0.200729927007299,1.06073424988669,"2020-02-21",9
3,8,7,41,35,-0.673469387755102,0.708333333333333,1.38211382113821,5.85714285714286,-0.0581395348837209,1.00256050218882,"2020-02-21",10
6,14,11,81,46,-0.705263157894737,0.760869565217391,1.69902912621359,7.36363636363636,-0.520833333333333,1.08149045743714,"2020-02-21",14
3,9,4,141,55,-0.88,0.944827586206897,2.38675958188153,35.25,-1.04679802955665,1.34524300684875,"2020-02-21",15
10,19,23,68,64,-0.563218390804598,0.494505494505495,0.852272727272727,2.95652173913043,0.136363636363636,0.702848142800893,"2020-02-21",23
13,23,22,85,56,-0.574074074074074,0.588785046728972,1.30705394190871,3.86363636363636,-0.284090909090909,0.837435305506944,"2020-02-21",25
5,11,8,60,40,-0.690140845070423,0.764705882352941,1.81818181818182,7.5,-0.376106194690265,1.08516981352663,"2020-02-21",26
4,9,8,29,23,-0.526315789473684,0.567567567567568,1.09375,3.625,-0.078125,0.801218339211286,"2020-02-21",27
0,2,2,8,7,-0.6,0.6,0.714285714285714,4,0.147058823529412,0.821634062140391,"2020-02-21",28
3,11,5,133,49,-0.847222222222222,0.927536231884058,2.26148409893993,26.6,-1.07894736842105,1.32042650330858,"2020-02-21",30
3,11,4,132,49,-0.846153846153846,0.941176470588235,2.37918215613383,33,-1.09042553191489,1.33978362213035,"2020-02-21",33
3,10,5,136,50,-0.863013698630137,0.929078014184397,2.26643598615917,27.2,-1.08247422680412,1.32270837457929,"2020-02-21",34
6,16,10,111,52,-0.748031496062992,0.834710743801653,1.98818897637795,11.1,-0.768156424581006,1.18776558948513,"2020-02-21",38
10,19,20,75,60,-0.595744680851064,0.578947368421053,1.13636363636364,3.75,-0.0757575757575758,0.823028880412457,"2020-02-21",39
2,11,4,135,49,-0.849315068493151,0.942446043165468,2.25862068965517,33.75,-1.10526315789474,1.3416817282038,"2020-02-21",45
3,10,5,119,45,-0.844961240310077,0.919354838709677,2.23529411764706,23.8,-1.04651162790698,1.30832288552416,"2020-02-21",46
0,2,5,9,9,-0.636363636363636,0.285714285714286,0.25,1.8,0.543478260869565,0.395896867202661,"2020-02-21",49
1,8,3,146,48,-0.896103896103896,0.959731543624161,2.26984126984127,48.6666666666667,-1.21212121212121,1.36657119147683,"2020-02-21",52
10,16,18,72,64,-0.636363636363636,0.6,1.27358490566038,4,0,0.852744725085151,"2020-02-21",54
3,6,8,9,3,-0.2,0.0588235294117647,0.0704225352112676,1.125,-0.108695652173913,0.0819371126922194,"2020-02-21",55
9,19,24,67,65,-0.558139534883721,0.472527472527473,0.743944636678201,2.79166666666667,0.196969696969697,0.671610447565297,"2020-02-21",57
2,10,3,144,54,-0.87012987012987,0.959183673469388,2.38175675675676,48,-1.09605911330049,1.3657378516971,"2020-02-21",60
2,7,8,29,14,-0.611111111111111,0.567567567567568,0.833333333333333,3.625,-0.424528301886792,0.801218339211286,"2020-02-21",61
2,10,3,147,54,-0.872611464968153,0.96,2.3841059602649,49,-1.11650485436893,1.36697955167921,"2020-02-21",62
2,10,4,124,60,-0.850746268656716,0.9375,2.23880597014925,31,-0.815789473684211,1.33428847291868,"2020-02-21",64
2,9,3,142,50,-0.880794701986755,0.958620689655172,2.38013698630137,47.3333333333333,-1.15482233502538,1.36488159089034,"2020-02-21",65
5,13,10,80,46,-0.720430107526882,0.777777777777778,1.69082125603865,8,-0.514184397163121,1.10540982881408,"2020-02-21",66
1,9,3,147,51,-0.884615384615385,0.96,2.27129337539432,49,-1.16336633663366,1.36697955167921,"2020-02-21",69
5,14,11,81,48,-0.705263157894737,0.760869565217391,1.58371040723982,7.36363636363636,-0.46551724137931,1.08149045743714,"2020-02-21",70
1,9,2,151,51,-0.8875,0.973856209150327,2.38019169329073,75.5,-1.20731707317073,1.38678728784837,"2020-02-21",71
10,18,24,60,66,-0.538461538461538,0.428571428571429,0.692307692307692,2.5,0.3125,0.60889752214905,"2020-02-21",72
7,13,16,41,55,-0.518518518518518,0.43859649122807,0.730994152046784,2.5625,0.483193277310924,0.621647976596782,"2020-02-21",73
2,9,4,101,46,-0.836363636363636,0.923809523809524,2.18468468468468,25.25,-0.866013071895425,1.31384451948249,"2020-02-21",74
2,10,4,120,52,-0.846153846153846,0.935483870967742,2.23076923076923,30,-0.926966292134832,1.33127591860353,"2020-02-21",75
5,13,9,75,45,-0.704545454545455,0.785714285714286,1.78378378378378,8.33333333333333,-0.485074626865672,1.11631212393993,"2020-02-21",76
3,11,4,126,49,-0.839416058394161,0.938461538461538,2.37354085603113,31.5,-1.04395604395604,1.3357254577238,"2020-02-21",77
4,12,8,86,46,-0.755102040816326,0.829787234042553,1.85714285714286,10.75,-0.625,1.17956538314907,"2020-02-21",78
4,12,7,94,47,-0.773584905660377,0.861386138613861,2.03271028037383,13.4285714285714,-0.723684210526316,1.22486887250069,"2020-02-21",79
5,14,11,78,49,-0.695652173913043,0.752808988764045,1.55813953488372,7.09090909090909,-0.402097902097902,1.06986626112627,"2020-02-21",80
3,10,5,129,50,-0.856115107913669,0.925373134328358,2.25454545454545,25.8,-1.02941176470588,1.31722557800458,"2020-02-21",81
4,11,5,140,59,-0.854304635761589,0.931034482758621,2.3936170212766,28,-0.961538461538462,1.32560442280716,"2020-02-21",82
3,9,4,146,55,-0.883870967741936,0.946666666666667,2.39057239057239,36.5,-1.08173076923077,1.34799372457255,"2020-02-21",83
2,8,3,147,52,-0.896774193548387,0.96,2.3841059602649,49,-1.15196078431373,1.36697955167921,"2020-02-21",85
3,10,4,161,58,-0.883040935672515,0.951515151515152,2.40061162079511,40.25,-1.1283185840708,1.35524820465701,"2020-02-21",86
6,14,13,76,49,-0.688888888888889,0.707865168539326,1.43181818181818,5.84615384615385,-0.347222222222222,1.00599364852172,"2020-02-21",88
10,19,23,69,63,-0.568181818181818,0.5,0.864661654135338,3,0.106060606060606,0.710693729172978,"2020-02-21",89
3,9,4,102,38,-0.837837837837838,0.924528301886792,2.3444976076555,25.5,-1.07142857142857,1.31491712707182,"2020-02-21",92
8,16,14,93,56,-0.706422018348624,0.738317757009346,1.67372881355932,6.64285714285714,-0.453216374269006,1.05011728785791,"2020-02-21",93
3,7,7,31,23,-0.631578947368421,0.631578947368421,1.16504854368932,4.42857142857143,-0.15625,0.891849692932237,"2020-02-21",94
2,8,3,122,45,-0.876923076923077,0.952,2.36111111111111,40.6666666666667,-1.1046511627907,1.35481710622827,"2020-02-21",100
6,13,13,58,44,-0.633802816901408,0.633802816901408,1.22282608695652,4.46153846153846,-0.144628099173554,0.899647197177577,"2020-02-21",101
1,8,3,128,46,-0.882352941176471,0.954198473282443,2.24014336917563,42.6666666666667,-1.12359550561798,1.35815807894817,"2020-02-21",102
2,8,3,130,47,-0.884057971014493,0.954887218045113,2.36940298507463,43.3333333333333,-1.12637362637363,1.35920496447522,"2020-02-21",104
7,14,16,60,54,-0.621621621621622,0.578947368421053,1.05263157894737,3.75,0.0547445255474453,0.822107081174439,"2020-02-21",105
9,17,21,58,57,-0.546666666666667,0.468354430379747,0.787234042553192,2.76190476190476,0.189655172413793,0.665206224505212,"2020-02-21",106
9,17,22,55,58,-0.527777777777778,0.428571428571429,0.684647302904564,2.5,0.277777777777778,0.608617037764116,"2020-02-21",108
1,7,1,153,55,-0.9125,0.987012987012987,2.49180327868852,153,-1.16666666666667,1.40554821664465,"2020-02-21",109
10,19,26,59,64,-0.512820512820513,0.388235294117647,0.585106382978723,2.26923076923077,0.330188679245283,0.551622418879056,"2020-02-21",110
2,10,3,148,53,-0.873417721518987,0.960264900662252,2.38486842105263,49.3333333333333,-1.14077669902913,1.3673825184246,"2020-02-21",112
7,17,14,85,54,-0.666666666666667,0.717171717171717,1.51063829787234,6.07142857142857,-0.375,1.01971275696987,"2020-02-21",113
2,11,4,160,59,-0.871345029239766,0.951219512195122,2.29411764705882,40,-1.1,1.35480575084535,"2020-02-21",115
5,13,9,96,44,-0.761467889908257,0.828571428571429,1.91629955947137,10.6666666666667,-0.779220779220779,1.17839663087605,"2020-02-21",117
2,11,4,163,60,-0.873563218390805,0.952095808383233,2.29768786127168,40.75,-1.10262008733624,1.35611725637289,"2020-02-21",118
6,10,13,24,42,-0.411764705882353,0.297297297297297,0.474137931034483,1.84615384615385,0.735294117647059,0.419685796729721,"2020-02-21",119
11,23,18,98,66,-0.619834710743802,0.689655172413793,1.60642570281124,5.44444444444444,-0.323834196891192,0.981207269728931,"2020-02-21",120
8,15,20,49,49,-0.53125,0.420289855072464,0.659090909090909,2.45,0.238095238095238,0.596474045053869,"2020-02-21",121
8,13,22,36,46,-0.469387755102041,0.241379310344828,0.321100917431193,1.63636363636364,0.535714285714286,0.34216471554734,"2020-02-21",123
9,21,23,71,62,-0.543478260869565,0.51063829787234,0.842105263157895,3.08695652173913,0.0757575757575758,0.725886389630194,"2020-02-21",126
10,22,23,73,60,-0.536842105263158,0.520833333333333,0.912408759124088,3.17391304347826,0,0.740448832289376,"2020-02-21",128
3,11,4,170,66,-0.878453038674033,0.954022988505747,2.40579710144928,42.5,-1.059670781893,1.35900199509253,"2020-02-21",129
2,10,4,140,54,-0.866666666666667,0.944444444444444,2.26666666666667,35,-1.05,1.34467000858559,"2020-02-21",130
2,9,3,162,59,-0.894736842105263,0.963636363636364,2.39457831325301,54,-1.1283185840708,1.37251251299659,"2020-02-21",132
2,10,3,127,47,-0.854014598540146,0.953846153846154,2.36641221374046,42.3333333333333,-1.10335195530726,1.35762259637501,"2020-02-21",134
2,9,3,137,48,-0.876712328767123,0.957142857142857,2.3758865248227,45.6666666666667,-1.15789473684211,1.36263423248925,"2020-02-21",136
3,13,4,139,61,-0.828947368421053,0.944055944055944,2.38515901060071,34.75,-0.929951690821256,1.34408902027498,"2020-02-21",140
2,13,3,180,70,-0.865284974093264,0.967213114754098,2.40489130434783,60,-1.06862745098039,1.37795756373073,"2020-02-21",143
1,9,3,126,48,-0.866666666666667,0.953488372093023,2.23636363636364,42,-1.06741573033708,1.35707883920017,"2020-02-21",144
5,12,9,71,39,-0.710843373493976,0.775,1.75141242937853,7.88888888888889,-0.564516129032258,1.1008106629532,"2020-02-21",149
9,15,19,40,61,-0.454545454545455,0.355932203389831,0.6,2.10526315789474,0.60077519379845,0.504610621255974,"2020-02-21",150
4,9,7,76,44,-0.788235294117647,0.831325301204819,1.93820224719101,10.8571428571429,-0.553435114503817,1.18104233590641,"2020-02-21",151
2,8,3,145,52,-0.895424836601307,0.959459459459459,2.38255033557047,48.3333333333333,-1.13861386138614,1.36615732880589,"2020-02-21",153
