"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
485,1920,550,39577,13900,-0.907463190110128,0.972587036160191,2.48639798167709,71.9581818181818,-1.17460375697094,1.3888394740874,"2019-02-26",1
2117,3814,5734,11259,17124,-0.493929542891263,0.325133878655917,0.463716784449331,1.9635507499128,0.654219793564056,0.464279484986784,"2019-02-26",4
2693,4712,5321,15997,11659,-0.544932155101647,0.500797448165869,0.962616990965322,3.00638977635783,-0.119848612279226,0.715124398478162,"2019-02-26",6
629,2051,1284,23855,9411,-0.841658303095808,0.89784796531286,2.10217006612648,18.5786604361371,-0.979916995935075,1.28210506619323,"2019-02-26",7
1121,4122,1914,24425,11298,-0.711213087189547,0.854664186187782,2.04626852104354,12.7612330198537,-0.795577687187161,1.22044062612142,"2019-02-26",9
885,2975,2248,19739,10735,-0.738047019459364,0.795515531905217,1.64447829111901,8.78069395017794,-0.568408367304431,1.13597406663481,"2019-02-26",10
714,2608,1009,37545,14064,-0.870096879436157,0.947657830575297,2.38828605046411,37.2101090188305,-1.08687092177304,1.35324035931748,"2019-02-26",14
492,2195,767,37040,13913,-0.888110105772907,0.959425503213691,2.38933681131926,48.2920469361147,-1.0941929058454,1.37004410879259,"2019-02-26",15
282,1874,550,40664,13599,-0.911890544924538,0.973310040277576,2.3962962962963,73.9345454545455,-1.21594518558853,1.38987230394172,"2019-02-26",23
3224,6069,6383,23075,19031,-0.583516332692836,0.566637246248897,1.12195515405711,3.61507128309572,-0.0427842128671707,0.809146231428235,"2019-02-26",25
2962,5105,5276,18422,15499,-0.566030518128108,0.554730356992151,1.17947889750215,3.49166034874905,-0.0361132854194834,0.792140643252793,"2019-02-26",26
1953,3906,4089,16856,14811,-0.623735670937289,0.609548818333731,1.19346757155944,4.12227928588897,0.00603304250974568,0.870417926050497,"2019-02-26",27
3486,5151,6436,12065,7989,-0.401603159851301,0.304253824117615,0.573521620409993,1.87461155997514,-0.0939084601014145,0.434464409990407,"2019-02-26",28
1848,3441,4594,10610,14477,-0.51021279624226,0.395685345961589,0.618548221262595,2.30953417501088,0.524358527070316,0.565022768367215,"2019-02-26",30
747,3028,1160,30874,12032,-0.821367470945667,0.927576949491166,2.30466144419452,26.6155172413793,-1.02810568361859,1.32456218665743,"2019-02-26",33
1868,3106,4987,9850,16607,-0.520531028095091,0.327761676888859,0.471897682723285,1.97513535191498,0.741174351585014,0.468030173423588,"2019-02-26",34
2458,4778,5335,20847,19451,-0.627082926829268,0.592468107860362,1.12657234988235,3.90759137769447,0.0769894574868479,0.846030627869959,"2019-02-26",38
1992,3926,4240,16593,14994,-0.617330279253375,0.592953487255796,1.13982800620063,3.91344339622642,0.0429017160686427,0.846720184503482,"2019-02-26",39
2169,3644,5472,11121,16764,-0.506400270910938,0.340444765865124,0.510086143066115,2.03234649122807,0.629538929234926,0.486142586088902,"2019-02-26",45
950,2929,1219,36490,14719,-0.851391460970598,0.935346999390066,2.4039667393675,29.9343724364233,-1.00706283487579,1.33566035528303,"2019-02-26",46
3473,4974,5269,9417,10132,-0.308734625807797,0.28244586681193,0.692048450065067,1.78724615676599,0.221890353822771,0.403320943663088,"2019-02-26",49
1573,3192,4594,11390,14654,-0.562199972568921,0.425175175175175,0.62560986836049,2.4793208532869,0.487799199031387,0.607133893061422,"2019-02-26",52
1062,3349,1750,26306,13173,-0.774135896138931,0.875249500998004,2.1284931696831,15.032,-0.735676621503393,1.24983722090353,"2019-02-26",54
157,2038,688,10604,1573,-0.677582660971365,0.87814381863266,1.82877798679503,15.4127906976744,-1.63185378590078,1.25394184492476,"2019-02-26",55
413,1966,662,39989,14831,-0.906280538672387,0.967430075520897,2.40593914032963,60.4063444108761,-1.1140978620628,1.38147560277587,"2019-02-26",57
682,3224,1160,33941,13743,-0.826503430647114,0.933905016951084,2.29000754463911,29.2594827586207,-0.995436740298025,1.33360010310692,"2019-02-26",60
7229,8847,10957,13690,19352,-0.214891068021476,0.110885706171136,0.270964287838829,1.24942958839098,0.458245490747248,0.158342038771753,"2019-02-26",61
734,3041,1035,32217,13297,-0.827500141811787,0.93774810537712,2.36779758831212,31.1275362318841,-0.984444726434448,1.33908705854502,"2019-02-26",62
505,2517,1173,29655,13992,-0.843528534129056,0.923900350330868,2.16385820430614,25.2813299232737,-0.827082184225041,1.31931138363591,"2019-02-26",64
1697,3106,4653,11134,15768,-0.56376404494382,0.410527649331729,0.615467892347724,2.39286481839673,0.570642367376398,0.586217590351006,"2019-02-26",65
1606,3251,3519,16102,13002,-0.664031416317884,0.641302685897763,1.24970204989671,4.57573174197215,-0.0866954921265593,0.915760259650827,"2019-02-26",66
1861,3441,5256,10859,16548,-0.518741258741259,0.347688488985417,0.492554107987411,2.0660197869102,0.657803267292318,0.496485976047301,"2019-02-26",69
1520,3133,3932,13435,13848,-0.621801062288749,0.54718719410376,0.927013422818792,3.41683621566633,0.215747670688865,0.781364056900078,"2019-02-26",70
1940,3657,5374,11449,16698,-0.515821527869721,0.361112762289722,0.521119269832556,2.13044287309267,0.612151377569724,0.515655905562172,"2019-02-26",71
917,3441,1199,36555,13703,-0.827932793279328,0.936483551411771,2.39717946979456,30.487906588824,-1.07734753885516,1.33728335124028,"2019-02-26",72
2811,4653,5544,16338,16240,-0.556667143061312,0.493282149712092,0.946161532932452,2.9469696969697,0.16093372095864,0.704393132242912,"2019-02-26",73
2313,3794,5892,9909,17196,-0.446252645406115,0.254224416176191,0.359759264898171,1.68177189409369,0.769328802039082,0.363022633144296,"2019-02-26",74
1697,3480,4601,12924,14313,-0.575713240673007,0.474921540656205,0.748377002895319,2.80895457509237,0.320038765468913,0.678171397582986,"2019-02-26",75
1658,3952,3093,21410,14208,-0.688352653576216,0.747541117414194,1.66312559017941,6.9220821209182,-0.357142857142857,1.06747006990206,"2019-02-26",76
1573,2988,4817,10001,15781,-0.53991839248595,0.349844783371575,0.478114105472857,2.07618849906581,0.701230883998508,0.499563921355221,"2019-02-26",77
2425,3840,6095,10223,18271,-0.453886084050345,0.252972177962986,0.360757170573122,1.67727645611157,0.791457286432161,0.36123479541044,"2019-02-26",78
1632,3067,4994,10073,16312,-0.533181126331811,0.337094312072742,0.456777466004749,2.01702042450941,0.727106116143104,0.481357003995639,"2019-02-26",79
1691,3598,4279,15053,14116,-0.61417618358265,0.557314297537761,0.960403629815835,3.51787800888058,0.117462079171291,0.795827197701189,"2019-02-26",80
1986,3578,5420,10630,17334,-0.49634009009009,0.324610591900312,0.460964043035108,1.96125461254613,0.716567712750919,0.463531564391928,"2019-02-26",81
767,2477,983,38744,14260,-0.879818539094151,0.950512246079493,2.42739229374783,39.4140386571719,-1.10804690068306,1.35731686430846,"2019-02-26",82
2117,3696,5577,11003,17432,-0.497108646846724,0.327261761158022,0.474491491333928,1.97292451138605,0.684284093110797,0.467317731484374,"2019-02-26",83
1835,3355,5446,9974,17105,-0.496586390576937,0.293644617380026,0.391851428769233,1.83143591626882,0.781577415599534,0.419312875103078,"2019-02-26",85
727,2320,937,38620,13874,-0.8866634098681,0.952625325479688,2.42862298758717,41.2166488794023,-1.13261198714871,1.36033424620023,"2019-02-26",86
557,2235,793,40265,14070,-0.894823529411765,0.961371718057382,2.41587406509738,50.7755359394704,-1.16543952590464,1.37282450268189,"2019-02-26",88
419,1966,636,40756,14038,-0.907963110341276,0.969269424043293,2.42092178467554,64.0817610062893,-1.18627907393149,1.38410242569003,"2019-02-26",89
1042,3965,1461,33724,12924,-0.789593780678713,0.916953247122353,2.32603241434998,23.0828199863107,-1.03665235702224,1.30939330907102,"2019-02-26",92
1828,3926,3473,22085,13238,-0.698127715197416,0.728225995774317,1.59272951324707,6.35905557155197,-0.443210909807011,1.03988930774616,"2019-02-26",93
