"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
3952,5105,7294,11652,21980,-0.390702393029779,0.230022168267708,0.422663614850448,1.5974773786674,0.761508979901065,0.328464236108252,"2020-07-25",1
3316,4607,5741,13520,19398,-0.491697467865615,0.403873111468771,0.841992466554098,2.35499041978749,0.494520547945206,0.576717987887502,"2020-07-25",4
1448,2746,3506,8467,5190,-0.510211361812182,0.414348951808235,0.665227419008796,2.41500285225328,-0.163747246252216,0.591669152727189,"2020-07-25",6
3237,4371,6010,12989,19470,-0.496428571428571,0.367335122901205,0.704309213845999,2.161231281198,0.554716347767707,0.524542738865612,"2020-07-25",7
1973,3310,4188,10695,15551,-0.527311674401999,0.437210239870994,0.773666563622096,2.55372492836676,0.54548400037029,0.624318268613924,"2020-07-25",9
3604,4876,6803,12688,17164,-0.444773400136643,0.30193422605305,0.555670959700872,1.86505953255917,0.476601505253484,0.431152607187118,"2020-07-25",10
3899,5092,7478,11285,22033,-0.378152286743604,0.202899323135959,0.353659216320161,1.50909334046537,0.801375992840362,0.289733624367573,"2020-07-25",14
3709,4778,6848,10964,21017,-0.39296150425613,0.231080170671457,0.424583771739803,1.60105140186916,0.775306784522074,0.329974554844516,"2020-07-25",15
4732,6193,9332,14116,24510,-0.390122605741297,0.20402592971682,0.345475028163725,1.51264466352336,0.711425317897134,0.29134370969346,"2020-07-25",23
3755,5570,8624,14280,22184,-0.438790931989924,0.246943765281174,0.373456586332123,1.65584415584416,0.65377843293819,0.352629107349898,"2020-07-25",25
1822,3015,4719,10368,15807,-0.549428379287155,0.374428315768542,0.564493564633464,2.19707565162111,0.636997187920284,0.534668467017705,"2020-07-25",26
1665,2451,4188,8932,17282,-0.569357814284459,0.361585365853659,0.549748534081164,2.13276026743075,0.847678298562385,0.516327058842897,"2020-07-25",27
590,970,1750,3644,3591,-0.579540528825314,0.351130886169818,0.487139917695473,2.08228571428571,0.289033942558747,0.501375122626532,"2020-07-25",28
1953,3729,2903,18435,14890,-0.663508391987006,0.727903271159434,1.83104236908495,6.35032724767482,-0.169914355307614,1.03942502231186,"2020-07-25",30
2903,4247,4771,14509,17393,-0.547131584559608,0.505082987551867,1.13956046527957,3.04108153426955,0.30018192844148,0.721242495239213,"2020-07-25",33
2949,4319,5027,14162,18927,-0.532601049726746,0.476053989264683,1.02836879432624,2.81718718917844,0.416595641056861,0.679789934332592,"2020-07-25",34
1140,2379,2792,11619,13946,-0.660094299185598,0.612518215252238,1.11328322066391,4.1615329512894,0.337237685188324,0.87465003468081,"2020-07-25",38
3316,4797,7720,12235,20945,-0.436707374354157,0.226259082936607,0.335079855132696,1.58484455958549,0.741473674687896,0.323091040693289,"2020-07-25",39
3054,4319,5341,13540,18310,-0.516322302480542,0.43424606747524,0.903690150780355,2.53510578543344,0.43837743819108,0.620089327989387,"2020-07-25",45
3618,4895,5852,13310,17629,-0.462235649546828,0.389207807118255,0.875845546786922,2.27443609022556,0.405417110049741,0.555776334815191,"2020-07-25",46
793,2189,2051,3768,1193,-0.265066308544569,0.295067881079223,0.423845963959516,1.83715260848367,-0.421844971172325,0.421325944749209,"2020-07-25",49
4555,5380,7353,10964,21050,-0.341654429760157,0.197139269531037,0.431514543151454,1.49109207126343,0.733345476071217,0.281508299090899,"2020-07-25",52
2916,3814,5518,10092,18560,-0.451459801524522,0.293017296604741,0.536074258121982,1.82892352301559,0.746238472739039,0.418417227253474,"2020-07-25",54
1206,3074,2798,4397,256,-0.177084727613439,0.22223766504517,0.329256239189523,1.57147962830593,-0.736109506757537,0.317336508683014,"2020-07-25",55
4568,6436,9444,16148,24556,-0.430038965639391,0.261956861519225,0.434726221046352,1.70986869970352,0.606952262592295,0.374068142342727,"2020-07-25",57
4528,5616,7720,11292,22105,-0.33569907735983,0.187881338102251,0.377541960850632,1.46269430051813,0.767061014349874,0.268288511072862,"2020-07-25",60
963,2097,2628,6671,4922,-0.521669708029197,0.434777933111087,0.664202398554296,2.53843226788432,-0.0138303477344573,0.620834313680368,"2020-07-25",61
4856,5970,8310,12039,22990,-0.336998167582875,0.183252248267728,0.365875196232339,1.44873646209386,0.747224815852267,0.261678706644727,"2020-07-25",62
2792,4155,6953,13094,21790,-0.51823294104006,0.306330124208111,0.453237091488796,1.88321587803826,0.720215554908244,0.43743007831229,"2020-07-25",64
3159,4384,5918,12131,19595,-0.469088707235846,0.344229597207602,0.648606326338866,2.04984792159513,0.626363257603608,0.491548208619132,"2020-07-25",65
3775,5217,7963,12248,21436,-0.402576581734898,0.212013260105883,0.337779249239307,1.53811377621499,0.736207124301,0.302748524250736,"2020-07-25",66
2785,4358,5059,15243,18795,-0.555328809754604,0.501625455620136,1.03033123570952,3.01304605653291,0.347762762045748,0.716306049700065,"2020-07-25",69
4057,5616,8592,13494,22747,-0.412244897959184,0.221950556913882,0.353991247707217,1.57053072625698,0.705052157905502,0.316939253373157,"2020-07-25",70
3041,4469,5210,14542,18874,-0.529851138814371,0.472458485216687,1.01454632428084,2.79117082533589,0.390056879544964,0.674656097974386,"2020-07-25",71
3539,4895,7274,12897,20336,-0.449752697841727,0.278766546031431,0.46859114318572,1.77302722023646,0.634223311992008,0.398070181248447,"2020-07-25",72
1252,2228,3572,8310,15342,-0.577149364205732,0.398754418448073,0.581978086768535,2.32642777155655,0.821042281219272,0.569400799230595,"2020-07-25",73
2589,3572,5158,8972,16751,-0.430484693877551,0.269922151450814,0.465042553710342,1.7394338891043,0.772930982969824,0.385437157317528,"2020-07-25",74
2936,4214,5597,12380,19726,-0.49210558033024,0.377315458641598,0.708244580879589,2.21189923173128,0.615603238268658,0.538793647233631,"2020-07-25",75
2923,4411,7045,12707,19503,-0.484636055613974,0.28665451599838,0.428219207091104,1.80369056068133,0.647138318554697,0.409333779118192,"2020-07-25",76
3178,4293,5800,12733,19910,-0.495712439797956,0.374089462040684,0.731359972994641,2.19534482758621,0.588585089257827,0.534187415301692,"2020-07-25",77
2641,3572,5453,8683,15453,-0.417054263565891,0.228494623655914,0.373937808238209,1.59233449477352,0.743251628917158,0.326280443687755,"2020-07-25",78
2818,4011,5131,13166,19254,-0.532980147872155,0.439143028911843,0.880335699886055,2.5659715455077,0.520263073150189,0.627081576711219,"2020-07-25",79
4220,5734,8664,13507,22852,-0.403981082064342,0.218438500744215,0.357765498492997,1.55897968605725,0.70004873789168,0.311924157523818,"2020-07-25",80
2962,4293,5131,13920,18337,-0.528578487893263,0.461340612041363,0.976902898808465,2.7129214578055,0.408054522924411,0.658779593844619,"2020-07-25",81
4784,5741,7799,11246,21096,-0.324071348678401,0.180992386453137,0.388858806010559,1.44197974099243,0.715915414579855,0.2584513196553,"2020-07-25",82
2982,4365,5105,15080,19464,-0.551041398817177,0.494178845677483,1.06817013621177,2.9539666993144,0.381588515399592,0.70567242864506,"2020-07-25",83
2897,4194,5086,13363,18560,-0.522241840861195,0.448642202829422,0.934093217469811,2.6274085725521,0.462712374079086,0.640646203231883,"2020-07-25",85
4902,6082,8297,12032,22492,-0.328475212542785,0.183727679669438,0.372754491017964,1.45016270941304,0.725803071894055,0.262357602978303,"2020-07-25",86
5682,7543,10866,15761,26574,-0.352643323034672,0.183835955984527,0.3191586469499,1.45048775998528,0.679185843112613,0.262513525527137,"2020-07-25",88
4778,6416,9725,14555,24982,-0.38810738639073,0.198929159802306,0.32572630897467,1.49665809768638,0.711232420429312,0.284065832776918,"2020-07-25",89
5184,7523,10479,17183,24196,-0.390998138104104,0.242354132022269,0.407013453786002,1.63975570187995,0.539427088811753,0.346076345865229,"2020-07-25",92
3395,4804,7019,13592,18946,-0.477712546205697,0.318907379554607,0.54332192630065,1.93645818492663,0.522560067051593,0.455390281546723,"2020-07-25",93
