"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
4,10,3,144,60,-0.87012987012987,0.959183673469388,2.65037593984962,48,-1.00710900473934,1.3657378516971,"2019-03-13",1
10,15,23,35,67,-0.4,0.206896551724138,0.303030303030303,1.52173913043478,0.833333333333333,0.29328404189772,"2019-03-13",4
11,17,19,59,43,-0.552631578947368,0.512820512820513,1.09289617486339,3.10526315789474,-0.151515151515152,0.728311317386648,"2019-03-13",6
4,8,6,78,36,-0.813953488372093,0.857142857142857,2.11764705882353,13,-0.806451612903226,1.2177950442981,"2019-03-13",7
6,19,9,89,48,-0.648148148148148,0.816326530612245,2.02020202020202,9.88888888888889,-0.625,1.16064534482058,"2019-03-13",9
5,11,10,67,39,-0.717948717948718,0.74025974025974,1.57458563535912,6.7,-0.475206611570248,1.05124761068347,"2019-03-13",10
6,17,8,123,54,-0.757142857142857,0.877862595419847,2.26377952755906,15.375,-0.87696335078534,1.24950543263232,"2019-03-13",14
4,10,4,138,59,-0.864864864864865,0.943661971830986,2.5187969924812,34.5,-0.963414634146341,1.34349987362036,"2019-03-13",15
3,9,3,142,56,-0.880794701986755,0.958620689655172,2.50902527075812,47.3333333333333,-1.05392156862745,1.36488159089034,"2019-03-13",23
15,24,26,86,77,-0.563636363636364,0.535714285714286,1.14942528735632,3.30769230769231,0.0245098039215686,0.762087736151137,"2019-03-13",25
9,15,16,60,56,-0.6,0.578947368421053,1.22905027932961,3.75,0.0531914893617021,0.822107081174439,"2019-03-13",26
9,15,17,58,60,-0.589041095890411,0.546666666666667,1.09625668449198,3.41176470588235,0.173611111111111,0.776210425836559,"2019-03-13",27
8,12,14,32,19,-0.454545454545455,0.391304347826087,0.789473684210526,2.28571428571429,-0.23972602739726,0.553631429309899,"2019-03-13",28
8,12,16,40,52,-0.538461538461538,0.428571428571429,0.779220779220779,2.5,0.431034482758621,0.607358049195435,"2019-03-13",30
8,18,19,71,61,-0.595505617977528,0.577777777777778,1.03174603174603,3.73684210526316,0.0157232704402516,0.821161587119034,"2019-03-13",33
10,14,20,39,66,-0.471698113207547,0.322033898305085,0.558823529411765,1.95,0.685185185185185,0.456552466850643,"2019-03-13",34
5,15,5,128,56,-0.79020979020979,0.924812030075188,2.53086419753086,25.6,-0.927835051546392,1.3163953592949,"2019-03-13",38
10,17,18,62,64,-0.569620253164557,0.55,1.14583333333333,3.44444444444444,0.162337662337662,0.781220470482916,"2019-03-13",39
23,32,48,64,109,-0.333333333333333,0.142857142857143,0.221606648199446,1.33333333333333,0.717213114754098,0.20322339630697,"2019-03-13",45
6,16,8,109,53,-0.744,0.863247863247863,2.23451327433628,13.625,-0.767045454545455,1.22822495486596,"2019-03-13",46
10,14,14,29,20,-0.348837209302326,0.348837209302326,0.961538461538462,2.07142857142857,-0.171232876712329,0.493230174081238,"2019-03-13",49
9,14,19,42,57,-0.5,0.377049180327869,0.642458100558659,2.21052631578947,0.492125984251969,0.534674741160383,"2019-03-13",52
7,12,14,51,52,-0.619047619047619,0.569230769230769,1.10778443113772,3.64285714285714,0.161290322580645,0.807544170691447,"2019-03-13",54
3,9,3,39,2,-0.625,0.857142857142857,2.53521126760563,13,-1.96808510638298,1.21165268219101,"2019-03-13",55
4,11,4,143,62,-0.857142857142857,0.945578231292517,2.51811594202899,35.75,-0.950704225352113,1.34636568358792,"2019-03-13",57
7,18,18,78,58,-0.625,0.625,1.11524163568773,4.33333333333333,-0.139751552795031,0.888538598747252,"2019-03-13",60
35,41,49,60,85,-0.188118811881188,0.100917431192661,0.297297297297297,1.22448979591837,0.425764192139738,0.143546441495778,"2019-03-13",61
7,17,17,78,57,-0.642105263157895,0.642105263157895,1.18677042801556,4.58823529411765,-0.172955974842767,0.912813849184726,"2019-03-13",62
5,14,12,82,54,-0.708333333333333,0.74468085106383,1.48936170212766,6.83333333333333,-0.343137254901961,1.0585843182107,"2019-03-13",64
9,13,21,36,64,-0.469387755102041,0.263157894736842,0.392670157068063,1.71428571428571,0.769230769230769,0.372988785958069,"2019-03-13",65
8,14,21,43,60,-0.508771929824561,0.34375,0.5,2.04761904761905,0.568181818181818,0.48761408083442,"2019-03-13",66
10,16,25,37,69,-0.39622641509434,0.193548387096774,0.265486725663717,1.48,0.833333333333333,0.274492215031717,"2019-03-13",69
8,13,21,36,60,-0.469387755102041,0.263157894736842,0.364077669902913,1.71428571428571,0.74,0.372988785958069,"2019-03-13",70
11,16,25,40,71,-0.428571428571429,0.230769230769231,0.345622119815668,1.6,0.76530612244898,0.327382771901938,"2019-03-13",71
8,18,20,73,59,-0.604395604395604,0.56989247311828,0.988805970149254,3.65,-0.03125,0.810078349103053,"2019-03-13",72
10,16,18,60,63,-0.578947368421053,0.538461538461538,1.11702127659574,3.33333333333333,0.182119205298013,0.76472688325598,"2019-03-13",73
13,18,26,39,67,-0.368421052631579,0.2,0.32994923857868,1.5,0.706896551724138,0.283731735648346,"2019-03-13",74
8,13,21,37,59,-0.48,0.275862068965517,0.384615384615385,1.76190476190476,0.7,0.39104538919696,"2019-03-13",75
8,15,14,69,57,-0.642857142857143,0.662650602409639,1.46276595744681,4.92857142857143,-0.101351351351351,0.941410557606559,"2019-03-13",76
8,13,21,33,65,-0.434782608695652,0.222222222222222,0.3,1.57142857142857,0.885826771653543,0.314837951054604,"2019-03-13",77
13,18,26,42,75,-0.4,0.235294117647059,0.394088669950739,1.61538461538462,0.737179487179487,0.333898404162039,"2019-03-13",78
9,13,21,34,66,-0.446808510638298,0.236363636363636,0.347593582887701,1.61904761904762,0.846153846153846,0.334920978566789,"2019-03-13",79
9,14,22,41,61,-0.490909090909091,0.301587301587302,0.446009389671362,1.86363636363636,0.620300751879699,0.42776061045595,"2019-03-13",80
9,14,22,35,67,-0.428571428571429,0.228070175438596,0.323383084577114,1.59090909090909,0.845864661654135,0.323256947830327,"2019-03-13",81
5,15,6,129,56,-0.791666666666667,0.911111111111111,2.39299610894942,21.5,-0.918367346938776,1.2969548394719,"2019-03-13",82
10,14,22,37,67,-0.450980392156863,0.254237288135593,0.394736842105263,1.68181818181818,0.772058823529412,0.360436158039981,"2019-03-13",83
9,13,21,30,65,-0.395348837209302,0.176470588235294,0.251396648044693,1.42857142857143,0.94,0.249902776697519,"2019-03-13",85
7,20,9,124,54,-0.722222222222222,0.864661654135338,2.27272727272727,13.7777777777778,-0.876288659793814,1.23077614893426,"2019-03-13",86
4,11,4,142,56,-0.856209150326797,0.945205479452055,2.51824817518248,35.5,-1.04368932038835,1.34580817876362,"2019-03-13",88
3,10,3,143,58,-0.869281045751634,0.958904109589041,2.5089605734767,47.6666666666667,-1.02657004830918,1.36531264512252,"2019-03-13",89
8,18,23,70,61,-0.590909090909091,0.505376344086022,0.788590604026846,3.04347826086957,0.0925925925925926,0.718371366185726,"2019-03-13",92
8,17,15,84,54,-0.663366336633663,0.696969696969697,1.5,5.6,-0.357142857142857,0.990988453956632,"2019-03-13",93
4,7,7,43,21,-0.72,0.72,1.60714285714286,6.14285714285714,-0.633333333333333,1.01943364797335,"2019-03-13",94
9,13,19,34,62,-0.446808510638298,0.283018867924528,0.460122699386503,1.78947368421053,0.766129032258065,0.400913378752714,"2019-03-13",100
8,15,17,62,59,-0.61038961038961,0.569620253164557,1.07142857142857,3.64705882352941,0.102739726027397,0.809034597371204,"2019-03-13",101
