"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
13,20,30,51,49,-0.436619718309859,0.259259259259259,0.390334572490706,1.7,0.262237762237762,0.368276268605394,"2018-11-23",1
5,11,6,106,50,-0.811965811965812,0.892857142857143,2.3696682464455,17.6666666666667,-0.823353293413174,1.27014622691856,"2018-11-23",4
10,18,16,69,35,-0.586206896551724,0.623529411764706,1.45604395604396,4.3125,-0.538461538461538,0.885939036381514,"2018-11-23",6
18,23,33,53,79,-0.394736842105263,0.232558139534884,0.427350427350427,1.60606060606061,0.560109289617486,0.33044846577498,"2018-11-23",7
11,18,18,59,43,-0.532467532467532,0.532467532467532,1.19883040935673,3.27777777777778,-0.17175572519084,0.756160562070569,"2018-11-23",9
6,12,10,56,31,-0.647058823529412,0.696969696969697,1.59722222222222,5.6,-0.509708737864078,0.988860119226832,"2018-11-23",10
20,25,35,55,87,-0.375,0.222222222222222,0.431034482758621,1.57142857142857,0.596446700507614,0.315831379661167,"2018-11-23",14
15,23,34,57,50,-0.425,0.252747252747253,0.384615384615385,1.67647058823529,0.192307692307692,0.359233495209345,"2018-11-23",15
17,25,38,62,59,-0.425287356321839,0.24,0.36697247706422,1.63157894736842,0.255681818181818,0.341259409726371,"2018-11-23",23
12,22,14,117,80,-0.683453237410072,0.786259541984733,2.29910714285714,8.35714285714286,-0.39237668161435,1.11912225705329,"2018-11-23",25
12,19,19,68,51,-0.563218390804598,0.563218390804598,1.31720430107527,3.57894736842105,-0.166666666666667,0.800338564304342,"2018-11-23",26
18,23,29,57,84,-0.425,0.325581395348837,0.721649484536082,1.96551724137931,0.50531914893617,0.462627852084972,"2018-11-23",27
11,14,21,33,24,-0.404255319148936,0.222222222222222,0.387096774193548,1.57142857142857,0.0280898876404494,0.314837951054604,"2018-11-23",28
3,9,3,92,46,-0.821782178217822,0.936842105263158,2.51412429378531,30.6666666666667,-0.798611111111111,1.33181037012198,"2018-11-23",30
21,26,33,62,93,-0.409090909090909,0.305263157894737,0.70048309178744,1.87878787878788,0.514354066985646,0.433960682399296,"2018-11-23",33
7,12,10,88,58,-0.76,0.795918367346939,2.02072538860104,8.8,-0.414110429447853,1.13162921120006,"2018-11-23",34
14,26,20,108,72,-0.611940298507463,0.6875,1.7741935483871,5.4,-0.350467289719626,0.978478213473697,"2018-11-23",38
9,17,11,94,53,-0.693693693693694,0.79047619047619,2.2192513368984,8.54545454545454,-0.583832335329341,1.12421747543347,"2018-11-23",39
6,13,7,104,52,-0.777777777777778,0.873873873873874,2.37745098039216,14.8571428571429,-0.754437869822485,1.24309868255735,"2018-11-23",45
18,23,31,55,80,-0.41025641025641,0.27906976744186,0.560747663551402,1.7741935483871,0.516304347826087,0.396538158929976,"2018-11-23",46
3,6,3,21,0,-0.555555555555556,0.75,2.57142857142857,7,-1.94444444444444,1.05223514000327,"2018-11-23",49
5,13,6,109,52,-0.786885245901639,0.895652173913044,2.37327188940092,18.1666666666667,-0.813953488372093,1.27424888242021,"2018-11-23",52
10,17,15,70,66,-0.609195402298851,0.647058823529412,1.59883720930233,4.66666666666667,0.015527950310559,0.91937069813176,"2018-11-23",54
3,6,4,19,1,-0.52,0.652173913043478,1.74418604651163,4.75,-1.57407407407407,0.914290592453474,"2018-11-23",55
16,25,34,75,54,-0.5,0.376146788990826,0.640625,2.20588235294118,-0.0418994413407821,0.535036736484264,"2018-11-23",57
18,22,30,51,82,-0.397260273972603,0.259259259259259,0.541237113402062,1.7,0.593922651933702,0.368276268605394,"2018-11-23",60
4,8,7,20,2,-0.428571428571429,0.481481481481481,0.984848484848485,2.85714285714286,-1.13636363636364,0.676826600554178,"2018-11-23",61
22,27,36,60,92,-0.379310344827586,0.25,0.535714285714286,1.66666666666667,0.547619047619048,0.355415439498901,"2018-11-23",62
16,21,30,54,85,-0.44,0.285714285714286,0.521739130434783,1.8,0.608108108108108,0.4059316814327,"2018-11-23",64
7,13,8,89,54,-0.745098039215686,0.835051546391753,2.36842105263158,11.125,-0.537974683544304,1.18721517428255,"2018-11-23",65
10,15,14,68,59,-0.63855421686747,0.658536585365854,1.73076923076923,4.85714285714286,-0.0827814569536424,0.935507351870724,"2018-11-23",66
6,13,7,100,54,-0.769911504424779,0.869158878504673,2.37244897959184,14.2857142857143,-0.673652694610778,1.23621402241501,"2018-11-23",69
8,14,11,71,56,-0.670588235294118,0.731707317073171,1.92307692307692,6.45454545454545,-0.205479452054795,1.03945261318969,"2018-11-23",70
7,14,8,101,56,-0.756521739130435,0.853211009174312,2.38461538461538,12.625,-0.63953488372093,1.21361991446431,"2018-11-23",71
24,32,41,77,108,-0.412844036697248,0.305084745762712,0.625,1.8780487804878,0.48,0.434086533590029,"2018-11-23",72
13,19,23,60,58,-0.518987341772152,0.44578313253012,0.911330049261084,2.60869565217391,0.12987012987013,0.633312556935321,"2018-11-23",73
4,9,6,62,41,-0.746478873239437,0.823529411764706,2.02898550724638,10.3333333333333,-0.420353982300885,1.16864441456714,"2018-11-23",74
6,12,6,88,47,-0.76,0.872340425531915,2.5625,14.6666666666667,-0.697278911564626,1.24005591561825,"2018-11-23",75
12,20,16,88,59,-0.62962962962963,0.692307692307692,1.89473684210526,5.5,-0.357142857142857,0.984563527023404,"2018-11-23",76
7,14,9,86,57,-0.72,0.810526315789474,2.17514124293785,9.55555555555556,-0.424528301886792,1.15224043257744,"2018-11-23",77
6,11,9,76,50,-0.747126436781609,0.788235294117647,1.94767441860465,8.44444444444444,-0.407801418439716,1.11996066863324,"2018-11-23",78
7,14,9,86,55,-0.72,0.810526315789474,2.17514124293785,9.55555555555556,-0.461783439490446,1.15224043257744,"2018-11-23",79
9,14,12,72,58,-0.674418604651163,0.714285714285714,1.93548387096774,6,-0.182119205298013,1.01482920358175,"2018-11-23",80
4,10,4,119,48,-0.844961240310077,0.934959349593496,2.5219298245614,29.75,-1.01428571428571,1.33049227079755,"2018-11-23",81
24,29,41,58,103,-0.333333333333333,0.171717171717172,0.34,1.41463414634146,0.685840707964602,0.244156575612504,"2018-11-23",82
5,11,5,124,49,-0.837037037037037,0.922480620155039,2.53191489361702,24.8,-1.02459016393443,1.31294619402293,"2018-11-23",83
5,11,5,105,49,-0.810344827586207,0.909090909090909,2.53807106598985,21,-0.853658536585366,1.29315028797044,"2018-11-23",85
25,32,45,64,97,-0.333333333333333,0.174311926605505,0.322033898305085,1.42222222222222,0.573593073593074,0.247943853492708,"2018-11-23",86
14,22,34,59,48,-0.45679012345679,0.268817204301075,0.393081761006289,1.73529411764706,0.145161290322581,0.382112428822195,"2018-11-23",88
17,24,38,57,58,-0.407407407407407,0.2,0.299684542586751,1.5,0.323529411764706,0.284319067778849,"2018-11-23",89
24,32,41,75,107,-0.401869158878505,0.293103448275862,0.598591549295775,1.82926829268293,0.495951417004049,0.417013089634796,"2018-11-23",92
13,22,21,86,67,-0.592592592592593,0.607476635514019,1.40692640692641,4.09523809523809,-0.147058823529412,0.864020553300815,"2018-11-23",93
7,10,13,37,45,-0.574468085106383,0.48,0.94488188976378,2.84615384615385,0.343137254901961,0.679622431982232,"2018-11-23",94
4,9,4,92,45,-0.821782178217822,0.916666666666667,2.52873563218391,23,-0.810344827586207,1.3031899448293,"2018-11-23",100
8,15,11,86,37,-0.702970297029703,0.77319587628866,2.01612903225806,7.81818181818182,-0.809859154929577,1.09927330952088,"2018-11-23",101
5,10,6,89,48,-0.797979797979798,0.873684210526316,2.34463276836158,14.8333333333333,-0.675675675675676,1.24202540134971,"2018-11-23",102
4,10,5,96,49,-0.811320754716981,0.900990099009901,2.34536082474227,19.2,-0.746753246753247,1.28118468273061,"2018-11-23",104
17,24,37,54,64,-0.384615384615385,0.186813186813187,0.284280936454849,1.45945945945946,0.436046511627907,0.265520409502559,"2018-11-23",105
17,25,37,67,51,-0.456521739130435,0.288461538461538,0.461538461538462,1.81081081081081,0.0581395348837209,0.410234802926418,"2018-11-23",106
17,25,37,66,51,-0.450549450549451,0.281553398058252,0.448916408668731,1.78378378378378,0.0730994152046784,0.400394477317554,"2018-11-23",108
13,17,23,46,73,-0.46031746031746,0.333333333333333,0.657142857142857,2,0.596774193548387,0.473065621939275,"2018-11-23",109
