"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
21,27,40,61,96,-0.386363636363636,0.207920792079208,0.363321799307958,1.525,0.619266055045872,0.295658003707063,"2020-04-06",1
23,31,43,64,94,-0.347368421052632,0.196261682242991,0.348837209302326,1.48837209302326,0.558035714285714,0.279145101835648,"2020-04-06",4
5,9,7,35,13,-0.590909090909091,0.666666666666667,1.72839506172839,5,-0.833333333333333,0.942396530593005,"2020-04-06",6
11,14,21,38,62,-0.461538461538462,0.288135593220339,0.515151515151515,1.80952380952381,0.643939393939394,0.408494312445312,"2020-04-06",7
8,15,11,62,49,-0.61038961038961,0.698630136986301,1.84782608695652,5.63636363636364,-0.192307692307692,0.991828730184671,"2020-04-06",9
5,9,9,38,36,-0.617021276595745,0.617021276595745,1.30630630630631,4.22222222222222,0.0568181818181818,0.873155098254196,"2020-04-06",10
10,12,18,29,58,-0.414634146341463,0.234042553191489,0.436507936507937,1.61111111111111,0.804347826086957,0.331196761406764,"2020-04-06",14
17,23,35,54,92,-0.402597402597403,0.213483146067416,0.345454545454545,1.54285714285714,0.707070707070707,0.303394909871629,"2020-04-06",15
26,36,48,73,110,-0.339449541284404,0.206611570247934,0.374251497005988,1.52083333333333,0.573929961089494,0.294001383535923,"2020-04-06",23
12,19,17,85,60,-0.634615384615385,0.666666666666667,1.73469387755102,5,-0.28735632183908,0.948022025227477,"2020-04-06",25
6,10,9,44,38,-0.62962962962963,0.660377358490566,1.62037037037037,4.88888888888889,-0.077319587628866,0.935464550422999,"2020-04-06",26
2,2,2,8,8,-0.6,0.6,2.5,4,0,0.821634062140391,"2020-04-06",27
2,2,2,8,7,-0.6,0.6,2.5,4,-0.131578947368421,0.821634062140391,"2020-04-06",28
8,13,14,50,51,-0.587301587301587,0.5625,1.2,3.57142857142857,0.142276422764228,0.797913950456323,"2020-04-06",30
20,27,39,59,90,-0.372093023255814,0.204081632653061,0.347222222222222,1.51282051282051,0.600961538461538,0.290161336205145,"2020-04-06",33
17,24,29,67,82,-0.472527472527473,0.395833333333333,0.829694323144105,2.31034482758621,0.346153846153846,0.562741112539926,"2020-04-06",34
8,16,11,87,58,-0.689320388349515,0.775510204081633,2.02127659574468,7.90909090909091,-0.396341463414634,1.10261307757955,"2020-04-06",38
11,16,19,58,63,-0.567567567567568,0.506493506493506,1.07734806629834,3.05263157894737,0.21523178807947,0.719274680993956,"2020-04-06",39
20,26,35,53,89,-0.341772151898734,0.204545454545455,0.394736842105263,1.51428571428571,0.647208121827411,0.290677161080201,"2020-04-06",45
9,13,19,41,63,-0.518518518518518,0.366666666666667,0.621468926553672,2.15789473684211,0.606060606060606,0.519891441053816,"2020-04-06",46
3,3,4,7,7,-0.4,0.272727272727273,0.789473684210526,1.75,0.119047619047619,0.374868743437172,"2020-04-06",49
9,12,19,35,65,-0.48936170212766,0.296296296296296,0.484848484848485,1.84210526315789,0.78125,0.419783934739472,"2020-04-06",52
10,16,17,58,64,-0.567567567567568,0.546666666666667,1.19186046511628,3.41176470588235,0.218120805369128,0.776210425836559,"2020-04-06",54
3,4,5,6,3,-0.2,0.0909090909090909,0.172413793103448,1.2,-0.147058823529412,0.124956247812391,"2020-04-06",55
13,16,23,33,67,-0.346938775510204,0.178571428571429,0.335570469798658,1.43478260869565,0.808823529411765,0.253065853831431,"2020-04-06",57
8,14,19,48,60,-0.548387096774194,0.432835820895522,0.703883495145631,2.52631578947368,0.425925925925926,0.614166221747642,"2020-04-06",60
4,5,5,14,8,-0.473684210526316,0.473684210526316,1.5,2.8,-0.403225806451613,0.661519456454602,"2020-04-06",61
9,15,19,49,58,-0.53125,0.441176470588235,0.77720207253886,2.57894736842105,0.351851851851852,0.626059507803823,"2020-04-06",62
6,16,11,87,58,-0.689320388349515,0.775510204081633,1.74311926605505,7.90909090909091,-0.37037037037037,1.10261307757955,"2020-04-06",64
10,14,21,39,68,-0.471698113207547,0.3,0.494505494505494,1.85714285714286,0.72463768115942,0.425365724498577,"2020-04-06",65
11,15,21,32,61,-0.361702127659574,0.207547169811321,0.359477124183006,1.52380952380952,0.78,0.294003144418657,"2020-04-06",66
9,14,21,41,72,-0.490909090909091,0.32258064516129,0.497512437810945,1.95238095238095,0.751748251748252,0.457487025052861,"2020-04-06",69
12,16,22,33,63,-0.346938775510204,0.2,0.361842105263158,1.5,0.769230769230769,0.283394674171899,"2020-04-06",70
10,15,23,46,73,-0.508196721311475,0.333333333333333,0.522727272727273,2,0.657894736842105,0.473065621939275,"2020-04-06",71
24,33,47,77,96,-0.4,0.241935483870968,0.416666666666667,1.63829787234043,0.430327868852459,0.344295496190568,"2020-04-06",72
9,13,16,44,57,-0.543859649122807,0.466666666666667,0.952380952380952,2.75,0.396825396825397,0.661680015886675,"2020-04-06",73
11,16,21,45,65,-0.475409836065574,0.363636363636364,0.670391061452514,2.14285714285714,0.528169014084507,0.515927018727043,"2020-04-06",74
9,13,20,37,62,-0.48,0.298245614035088,0.469613259668508,1.85,0.703125,0.422720624085812,"2020-04-06",75
7,12,10,66,46,-0.692307692307692,0.736842105263158,1.87919463087248,6.6,-0.329457364341085,1.04631810331292,"2020-04-06",76
9,13,20,38,71,-0.490196078431373,0.310344827586207,0.491803278688525,1.9,0.797101449275362,0.43992606284658,"2020-04-06",77
10,13,19,40,58,-0.509433962264151,0.355932203389831,0.65625,2.10526315789474,0.531496062992126,0.504610621255974,"2020-04-06",78
10,14,21,42,72,-0.5,0.333333333333333,0.558510638297872,2,0.706896551724138,0.472788043135524,"2020-04-06",79
11,14,21,30,63,-0.363636363636364,0.176470588235294,0.302013422818792,1.42857142857143,0.86,0.249902776697519,"2020-04-06",80
19,26,39,60,93,-0.395348837209302,0.212121212121212,0.344262295081967,1.53846153846154,0.627962085308057,0.301605181638975,"2020-04-06",81
11,15,23,40,71,-0.454545454545455,0.26984126984127,0.440414507772021,1.73913043478261,0.741379310344828,0.382733177776376,"2020-04-06",82
