"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
8,24,25,82,55,-0.547169811320755,0.532710280373832,0.823699421965318,3.28,-0.147058823529412,0.75767956212533,"2019-04-07",1
23,35,50,76,108,-0.369369369369369,0.206349206349206,0.317848410757946,1.52,0.573929961089494,0.293669123928244,"2019-04-07",4
14,22,28,58,56,-0.45,0.348837209302326,0.614754098360656,2.07142857142857,0.192307692307692,0.49567269866247,"2019-04-07",6
3,9,7,70,37,-0.772151898734177,0.818181818181818,1.74033149171271,10,-0.61965811965812,1.16190525391331,"2019-04-07",7
20,30,39,78,93,-0.444444444444444,0.333333333333333,0.598159509202454,2,0.369565217391304,0.474265081581906,"2019-04-07",9
5,11,12,61,49,-0.694444444444444,0.671232876712329,1.26943005181347,5.08333333333333,-0.0984251968503937,0.952933485863703,"2019-04-07",10
8,14,24,44,66,-0.517241379310345,0.294117647058824,0.387596899224806,1.83333333333333,0.669014084507042,0.417373005202549,"2019-04-07",14
7,25,25,88,54,-0.557522123893805,0.557522123893805,0.844504021447721,3.52,-0.229885057471264,0.793137496914342,"2019-04-07",15
7,21,23,75,52,-0.5625,0.530612244897959,0.804953560371517,3.26086956521739,-0.111464968152866,0.754419474133377,"2019-04-07",23
11,20,23,79,73,-0.595959595959596,0.549019607843137,1.03321033210332,3.43478260869565,0.0806451612903226,0.780724020775569,"2019-04-07",25
9,17,20,63,63,-0.575,0.518072289156627,0.92274678111588,3.15,0.17741935483871,0.736011890492401,"2019-04-07",26
7,14,19,53,65,-0.582089552238806,0.472222222222222,0.735930735930736,2.78947368421053,0.416666666666667,0.670348484011708,"2019-04-07",27
13,20,27,43,28,-0.365079365079365,0.228571428571429,0.368663594470046,1.59259259259259,-0.0225225225225225,0.324416425285398,"2019-04-07",28
16,27,35,78,81,-0.485714285714286,0.380530973451327,0.636094674556213,2.22857142857143,0.261904761904762,0.541347815354233,"2019-04-07",30
16,24,36,57,88,-0.407407407407407,0.225806451612903,0.340909090909091,1.58333333333333,0.647208121827411,0.320974440210643,"2019-04-07",33
16,25,34,67,88,-0.456521739130435,0.326732673267327,0.542763157894737,1.97058823529412,0.475609756097561,0.464605434396814,"2019-04-07",34
8,18,15,90,69,-0.666666666666667,0.714285714285714,1.5495867768595,6,-0.192307692307692,1.01585916454832,"2019-04-07",38
11,19,24,65,73,-0.547619047619048,0.460674157303371,0.803921568627451,2.70833333333333,0.303468208092486,0.654694279196672,"2019-04-07",39
16,25,32,59,88,-0.404761904761905,0.296703296703297,0.511363636363636,1.84375,0.576923076923077,0.421708885680536,"2019-04-07",45
21,31,47,74,99,-0.40952380952381,0.223140495867769,0.338345864661654,1.57446808510638,0.529045643153527,0.317521494218796,"2019-04-07",46
