"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
21,27,39,55,90,-0.341463414634146,0.170212765957447,0.30188679245283,1.41025641025641,0.646341463414634,0.241962129876731,"2019-05-12",1
14,24,25,75,81,-0.515151515151515,0.5,1.03305785123967,3,0.217948717948718,0.710957103596606,"2019-05-12",4
10,16,19,50,48,-0.515151515151515,0.449275362318841,0.861111111111111,2.63157894736842,0.137795275590551,0.637610186092067,"2019-05-12",6
5,8,11,26,45,-0.529411764705882,0.405405405405405,0.675675675675676,2.36363636363636,0.718390804597701,0.572298813722347,"2019-05-12",7
15,21,27,62,79,-0.493975903614458,0.393258426966292,0.777777777777778,2.2962962962963,0.396174863387978,0.558885360289842,"2019-05-12",9
5,9,12,46,49,-0.672727272727273,0.586206896551724,1.04294478527607,3.83333333333333,0.223214285714286,0.830971452043541,"2019-05-12",10
19,23,30,46,82,-0.333333333333333,0.210526315789474,0.473372781065089,1.53333333333333,0.663841807909605,0.298948029517978,"2019-05-12",14
20,27,38,54,90,-0.333333333333333,0.173913043478261,0.300751879699248,1.42105263157895,0.668316831683168,0.247197818842775,"2019-05-12",15
18,22,31,42,81,-0.3125,0.150684931506849,0.292553191489362,1.35483870967742,0.755813953488372,0.213923843765321,"2019-05-12",23
12,18,21,69,75,-0.586206896551724,0.533333333333333,1.13207547169811,3.28571428571429,0.211864406779661,0.757995311186801,"2019-05-12",25
10,16,20,51,61,-0.522388059701492,0.436619718309859,0.798969072164948,2.55,0.352112676056338,0.619756958055664,"2019-05-12",26
9,14,18,44,69,-0.517241379310345,0.419354838709677,0.760233918128655,2.44444444444444,0.607142857142857,0.594733132568719,"2019-05-12",27
12,18,24,41,27,-0.389830508474576,0.261538461538462,0.442708333333333,1.70833333333333,-0.0480769230769231,0.37103380815553,"2019-05-12",28
14,22,25,65,70,-0.494252873563218,0.444444444444444,0.900900900900901,2.6,0.229885057471264,0.631662759322334,"2019-05-12",30
18,23,29,46,81,-0.333333333333333,0.226666666666667,0.494186046511628,1.58620689655172,0.660919540229885,0.321843347298086,"2019-05-12",33
10,18,17,81,64,-0.636363636363636,0.653061224489796,1.46788990825688,4.76470588235294,-0.145348837209302,0.928516275856464,"2019-05-12",34
6,17,7,100,58,-0.709401709401709,0.869158878504673,2.37244897959184,14.2857142857143,-0.599415204678363,1.23621402241501,"2019-05-12",38
11,18,21,64,74,-0.560975609756098,0.505882352941176,0.990783410138249,3.04761904761905,0.294117647058824,0.718780727630285,"2019-05-12",39
14,21,25,58,76,-0.468354430379747,0.397590361445783,0.793269230769231,2.32,0.419075144508671,0.564846334563935,"2019-05-12",45
17,23,27,50,77,-0.36986301369863,0.298701298701299,0.672514619883041,1.85185185185185,0.54093567251462,0.424187632381051,"2019-05-12",46
15,21,23,37,41,-0.275862068965517,0.233333333333333,0.551181102362205,1.60869565217391,0.258620689655172,0.330840007943338,"2019-05-12",49
16,22,30,47,83,-0.36231884057971,0.220779220779221,0.393518518518519,1.56666666666667,0.710227272727273,0.313529989151211,"2019-05-12",52
10,20,15,83,65,-0.611650485436893,0.693877551020408,1.71717171717172,5.53333333333333,-0.187861271676301,0.986548543097493,"2019-05-12",54
14,22,22,39,30,-0.278688524590164,0.278688524590164,0.634328358208955,1.77272727272727,-0.0238095238095238,0.395194373901153,"2019-05-12",55
22,28,37,51,86,-0.291139240506329,0.159090909090909,0.321100917431193,1.37837837837838,0.637755102040816,0.226082236395712,"2019-05-12",57
17,21,27,46,77,-0.373134328358209,0.26027397260274,0.582822085889571,1.7037037037037,0.61377245508982,0.369504821049191,"2019-05-12",60
23,29,33,52,64,-0.283950617283951,0.223529411764706,0.605095541401274,1.57575757575758,0.319767441860465,0.317600786627335,"2019-05-12",61
17,22,28,44,78,-0.333333333333333,0.222222222222222,0.467836257309941,1.57142857142857,0.673652694610778,0.315458110123157,"2019-05-12",62
9,17,12,79,63,-0.645833333333333,0.736263736263736,1.98224852071006,6.58333333333333,-0.199386503067485,1.04646279039244,"2019-05-12",64
14,23,23,74,78,-0.525773195876289,0.525773195876289,1.18055555555556,3.21739130434783,0.171957671957672,0.747505850474196,"2019-05-12",65
8,13,15,40,58,-0.509433962264151,0.454545454545455,0.880281690140845,2.66666666666667,0.516528925619835,0.644078804936133,"2019-05-12",66
16,24,29,65,86,-0.460674157303371,0.382978723404255,0.75,2.24137931034483,0.433673469387755,0.544414792222646,"2019-05-12",69
25,35,50,75,92,-0.363636363636364,0.2,0.331564986737401,1.5,0.433884297520661,0.284625442484932,"2019-05-12",70
21,29,40,65,94,-0.382978723404255,0.238095238095238,0.420875420875421,1.625,0.545454545454545,0.338619721516106,"2019-05-12",71
15,19,24,46,77,-0.415384615384615,0.314285714285714,0.700636942675159,1.91666666666667,0.617283950617284,0.446072584767422,"2019-05-12",72
7,12,13,49,55,-0.60655737704918,0.580645161290323,1.19205298013245,3.76923076923077,0.241935483870968,0.82347664509515,"2019-05-12",73
