"blue","green","red","nir","swir","ndwi","ndvi","evi","PSSRb1","barren_soil","savi","fecha","GloblaId"
7,14,20,49,64,-0.555555555555556,0.420289855072464,0.617021276595745,2.45,0.5,0.596474045053869,"2020-03-22",1
8,16,25,51,69,-0.522388059701492,0.342105263157895,0.457746478873239,2.04,0.571895424836601,0.485790547966714,"2020-03-22",4
4,9,7,36,14,-0.6,0.674418604651163,1.47959183673469,5.14285714285714,-0.778688524590164,0.95357833655706,"2020-03-22",6
9,16,23,53,62,-0.536231884057971,0.394736842105263,0.602409638554217,2.30434782608696,0.391156462585034,0.560527555346208,"2020-03-22",7
6,17,10,67,50,-0.595238095238095,0.74025974025974,1.71686746987952,6.7,-0.244360902255639,1.05124761068347,"2020-03-22",9
4,9,8,38,34,-0.617021276595745,0.652173913043478,1.31578947368421,4.75,0,0.922719048849832,"2020-03-22",10
8,13,18,33,58,-0.434782608695652,0.294117647058824,0.457317073170732,1.83333333333333,0.747863247863248,0.416504627829198,"2020-03-22",14
7,14,20,48,65,-0.548387096774194,0.411764705882353,0.600858369098712,2.4,0.535714285714286,0.584322207283568,"2020-03-22",15
28,40,57,76,114,-0.310344827586207,0.142857142857143,0.227272727272727,1.33333333333333,0.609090909090909,0.203345624606529,"2020-03-22",23
14,25,24,94,68,-0.579831932773109,0.593220338983051,1.30597014925373,3.91666666666667,-0.2,0.844057148647279,"2020-03-22",25
5,12,9,61,43,-0.671232876712329,0.742857142857143,1.65605095541401,6.77777777777778,-0.296610169491525,1.05435338217754,"2020-03-22",26
4,7,8,28,32,-0.6,0.555555555555556,1.06382978723404,3.5,0.277777777777778,0.784012298232129,"2020-03-22",27
1,4,4,13,7,-0.529411764705882,0.529411764705882,0.737704918032787,3.25,-0.3,0.737434014229975,"2020-03-22",28
5,17,10,92,48,-0.688073394495413,0.803921568627451,1.77489177489177,9.2,-0.629032258064516,1.14320303042137,"2020-03-22",30
9,15,24,42,72,-0.473684210526316,0.272727272727273,0.376569037656904,1.75,0.76530612244898,0.386945264045282,"2020-03-22",33
6,13,18,52,61,-0.6,0.485714285714286,0.732758620689655,2.88888888888889,0.383211678832117,0.68938490373147,"2020-03-22",34
10,19,17,79,63,-0.612244897959184,0.645833333333333,1.44859813084112,4.64705882352941,-0.133136094674556,0.918156552038827,"2020-03-22",38
10,18,21,58,64,-0.526315789473684,0.468354430379747,0.840909090909091,2.76190476190476,0.277777777777778,0.665206224505212,"2020-03-22",39
18,27,41,64,92,-0.406593406593407,0.219047619047619,0.326704545454545,1.5609756097561,0.593023255813954,0.311530143794817,"2020-03-22",45
8,16,16,66,58,-0.609756097560976,0.609756097560976,1.21359223300971,4.125,0,0.866210510991411,"2020-03-22",46
2,3,5,8,8,-0.454545454545455,0.230769230769231,0.3125,1.6,0.326086956521739,0.319034852546917,"2020-03-22",49
7,22,17,95,51,-0.623931623931624,0.696428571428571,1.34020618556701,5.58823529411765,-0.5,0.990714056996478,"2020-03-22",52
7,15,12,90,59,-0.714285714285714,0.764705882352941,1.76470588235294,7.5,-0.386904761904762,1.0874370289374,"2020-03-22",54
2,5,6,7,2,-0.166666666666667,0.0769230769230769,0.0862068965517241,1.16666666666667,-0.147058823529412,0.106344950848972,"2020-03-22",55
10,15,22,32,65,-0.361702127659574,0.185185185185185,0.277777777777778,1.45454545454545,0.872093023255814,0.26236495921217,"2020-03-22",57
4,14,6,113,52,-0.779527559055118,0.899159663865546,2.22916666666667,18.8333333333333,-0.842857142857143,1.27939846602137,"2020-03-22",60
4,9,9,29,17,-0.526315789473684,0.526315789473684,0.925925925925926,3.22222222222222,-0.296610169491525,0.743208077443531,"2020-03-22",61
4,14,6,117,53,-0.786259541984733,0.902439024390244,2.23790322580645,19.5,-0.861111111111111,1.28421427876981,"2020-03-22",62
3,12,5,117,56,-0.813953488372093,0.918032786885246,2.23107569721116,23.4,-0.814917127071823,1.30636782435391,"2020-03-22",64
8,20,21,74,55,-0.574468085106383,0.557894736842105,0.939716312056738,3.52380952380952,-0.0949367088607595,0.793100557488368,"2020-03-22",65
9,14,21,31,58,-0.377777777777778,0.192307692307692,0.276243093922652,1.47619047619048,0.819327731092437,0.272373540856031,"2020-03-22",66
